InvoiceID,TaxCategory,TaxRate,TaxableAmount,TaxAmount,ErrorScenarioCode
INV-2025-000482,S,5.00,8632.26,431.60,
INV-2025-000483,S,5.00,5905.80,295.29,
INV-2025-000484,S,5.00,247.14,12.35,
INV-2025-000485,E,0.00,2351.34,0.00,
INV-2025-000485,S,5.00,98442.24,4922.13,
INV-2025-000486,S,5.00,68.76,3.44,
INV-2025-000487,S,5.00,1839.32,91.97,
INV-2025-000488,S,5.00,1370.73,68.53,
INV-2025-000489,E,0.00,28970.10,0.00,
INV-2025-000489,S,5.00,5808.28,290.41,
INV-2025-000490,S,5.00,1418.38,70.91,
INV-2025-000491,S,5.00,6104.23,305.22,
INV-2025-000492,S,5.00,678.97,33.96,
INV-2025-000493,S,5.00,59959.37,2997.97,
INV-2025-000494,S,5.00,148720.71,7436.03,
INV-2025-000495,E,0.00,11031.89,0.00,
INV-2025-000495,S,5.00,164812.98,8240.65,
INV-2025-000496,S,5.00,2302.95,115.14,
INV-2025-000497,S,5.00,44858.94,2242.95,
INV-2025-000498,S,5.00,11218.25,560.91,
INV-2025-000499,S,5.00,31277.15,1563.86,
INV-2025-000500,S,5.00,2401.74,120.09,
INV-2025-000501,S,5.00,290458.52,14522.93,
INV-2025-000502,S,5.00,39098.55,1954.93,
INV-2025-000503,S,5.00,9631.00,481.55,
INV-2025-000504,S,5.00,17334.30,866.72,
INV-2025-000505,S,5.00,1673.41,83.68,
INV-2025-000506,S,5.00,13144.09,657.20,
INV-2025-000507,S,5.00,553.01,27.65,
INV-2025-000508,S,5.00,53.58,2.68,
INV-2025-000509,S,5.00,9333.60,466.69,
INV-2025-000510,S,5.00,580.22,29.01,
INV-2025-000511,S,5.00,8937.36,446.87,
INV-2025-000512,S,5.00,12195.52,609.78,
INV-2025-000513,S,5.00,175229.76,8761.48,
INV-2025-000514,S,5.00,88.17,4.41,
INV-2025-000515,S,5.00,162.01,8.10,
INV-2025-000516,S,5.00,231.43,11.57,
INV-2025-000517,S,5.00,10034.50,501.72,
INV-2025-000518,S,5.00,71.69,3.58,
INV-2025-000519,S,5.00,4131.00,206.55,
INV-2025-000520,S,5.00,1542.39,77.12,
INV-2025-000520,Z,0.00,5736.51,0.00,
INV-2025-000521,S,5.00,136182.36,6809.12,
INV-2025-000522,S,5.00,1654.92,82.75,
INV-2025-000523,S,5.00,5047.94,252.39,
INV-2025-000524,S,5.00,17802.93,890.14,
INV-2025-000525,S,5.00,1024.66,51.23,
INV-2025-000526,E,0.00,3460.09,0.00,
INV-2025-000526,S,5.00,890.91,44.55,
INV-2025-000527,S,5.00,1363.04,68.15,
INV-2025-000528,S,5.00,15467.41,773.87,ERR10_VAT_BREAKDOWN_INCONSISTENT
INV-2025-000529,S,5.00,57.66,2.88,
INV-2025-000530,E,0.00,1187.36,0.00,
INV-2025-000530,S,5.00,3915.61,195.78,
INV-2025-000531,S,5.00,35994.20,1799.70,
INV-2025-000532,S,5.00,2395.80,119.79,
INV-2025-000533,E,0.00,18139.50,0.00,
INV-2025-000533,S,5.00,1323.65,66.18,
INV-2025-000534,E,0.00,4432.40,0.00,
INV-2025-000534,S,5.00,423.01,21.15,
INV-2025-000535,S,5.00,3106.58,155.33,
INV-2025-000536,S,5.00,11467.05,573.35,
INV-2025-000537,S,5.00,5391.32,269.57,
INV-2025-000538,E,0.00,390.24,0.00,
INV-2025-000538,S,5.00,3330.64,166.54,
INV-2025-000539,S,5.00,48394.54,2419.73,
INV-2025-000540,S,5.00,1643.35,82.17,
INV-2025-000541,S,5.00,11211.83,560.59,
INV-2025-000542,S,5.00,2677.92,133.90,
INV-2025-000543,S,5.00,1144.02,57.20,
INV-2025-000544,S,5.00,1597.62,79.88,
INV-2025-000545,S,5.00,304.28,15.21,
INV-2025-000546,E,0.00,342.64,0.00,
INV-2025-000546,S,5.00,1046.39,52.32,
INV-2025-000546,Z,0.00,53909.44,0.00,
INV-2025-000547,S,5.00,4096.34,204.81,
INV-2025-000548,S,5.00,3181.05,159.06,
INV-2025-000549,E,0.00,2071.29,0.00,
INV-2025-000549,S,5.00,97.92,4.90,
INV-2025-000550,S,5.00,135082.03,6754.10,
INV-2025-000551,S,5.00,17303.96,865.20,
INV-2025-000552,S,5.00,87035.79,4351.79,
INV-2025-000553,S,5.00,3661.50,183.08,
INV-2025-000554,S,5.00,2483.84,124.19,
INV-2025-000555,S,5.00,7920.38,396.01,
INV-2025-000042,S,5.00,27121.91,1356.09,ERR08_DUPLICATE_INVOICE_ID
INV-2025-000557,E,0.00,2788.78,0.00,
INV-2025-000557,S,5.00,28036.80,1401.84,
INV-2025-000558,S,5.00,26457.23,1322.86,
INV-2025-000559,Z,0.00,10559.31,0.00,
INV-2025-000560,S,5.00,6357.06,317.85,
INV-2025-000561,S,5.00,198.69,9.93,
INV-2025-000562,S,5.00,2271.75,113.59,
INV-2025-000563,S,5.00,53465.74,2673.28,
INV-2025-000564,E,0.00,249.19,0.00,
INV-2025-000564,S,5.00,657.60,32.88,
INV-2025-000565,E,0.00,355.76,0.00,
INV-2025-000565,S,5.00,375.43,18.77,
INV-2025-000566,S,5.00,4540.04,227.01,
INV-2025-000567,E,0.00,4008.48,0.00,
INV-2025-000567,S,5.00,25835.04,1291.75,
INV-2025-000568,S,5.00,370.33,18.52,
INV-2025-000568,Z,0.00,118161.82,0.00,
INV-2025-000569,S,5.00,3870.70,193.54,
INV-2025-000570,E,0.00,360.66,0.00,
INV-2025-000570,S,5.00,36922.97,1846.14,
INV-2025-000571,S,5.00,581.23,29.06,
INV-2025-000572,S,5.00,21806.75,1090.33,
INV-2025-000573,S,5.00,20030.82,1001.54,
INV-2025-000574,S,5.00,5823.67,291.18,
INV-2025-000575,S,5.00,134.22,6.71,
INV-2025-000576,S,5.00,87632.28,4381.61,
INV-2025-000577,S,5.00,319.14,15.96,
INV-2025-000578,S,5.00,20353.46,1017.68,
INV-2025-000579,S,5.00,16633.75,831.69,
INV-2025-000580,S,5.00,4646.36,232.32,
INV-2025-000580,Z,0.00,1115.98,0.00,
INV-2025-000581,S,5.00,514.50,25.73,
INV-2025-000582,S,5.00,20738.47,1036.92,
INV-2025-000583,S,5.00,178188.46,8909.42,
INV-2025-000584,E,0.00,3794.12,0.00,
INV-2025-000584,S,5.00,113.80,5.69,
INV-2025-000585,S,5.00,79760.45,3988.03,
INV-2025-000586,S,5.00,7646.31,382.31,
INV-2025-000587,S,5.00,139827.33,6991.37,
INV-2025-000588,E,0.00,46943.35,0.00,
INV-2025-000588,S,5.00,10218.88,510.95,
INV-2025-000589,S,5.00,348.36,17.42,
INV-2025-000590,E,0.00,397.12,0.00,
INV-2025-000590,S,5.00,1045.68,52.28,
INV-2025-000591,S,5.00,10699.89,534.99,
INV-2025-000592,S,5.00,18065.50,903.27,
INV-2025-000593,S,5.00,1177.90,58.89,
INV-2025-000594,S,5.00,3205.72,160.29,
INV-2025-000595,S,5.00,3799.78,189.98,
INV-2025-000596,Z,0.00,8824.87,0.00,
INV-2025-000597,S,5.00,3400.32,170.02,
INV-2025-000598,S,5.00,801.00,40.05,
INV-2025-000599,S,5.00,183791.04,9189.56,
INV-2025-000600,E,0.00,197.87,0.00,
INV-2025-000600,S,5.00,12507.21,625.37,
INV-2025-000601,S,5.00,3921.86,196.10,
INV-2025-000602,S,5.00,18144.36,907.21,
INV-2025-000603,E,0.00,429.33,0.00,
INV-2025-000604,S,5.00,940.92,47.05,
INV-2025-000605,E,0.00,24023.09,0.00,
INV-2025-000605,S,5.00,1920.33,96.02,
INV-2025-000606,S,5.00,2742.57,137.13,
INV-2025-000607,E,0.00,1251.92,0.00,
INV-2025-000607,S,5.00,27746.26,1387.31,
INV-2025-000608,S,5.00,150381.25,7519.06,
INV-2025-000609,S,5.00,8833.63,441.68,
INV-2025-000610,S,5.00,48287.22,2414.37,
INV-2025-000611,S,5.00,194.46,9.72,
INV-2025-000612,S,5.00,16975.37,848.77,
INV-2025-000613,E,0.00,2614.08,0.00,
INV-2025-000613,S,5.00,5986.92,299.35,
INV-2025-000614,S,5.00,21648.87,1082.45,
INV-2025-000615,S,5.00,2819.30,140.96,
INV-2025-000616,S,5.00,2825.25,141.26,
INV-2025-000617,S,5.00,2366.55,118.33,
INV-2025-000618,S,5.00,3582.63,179.13,
INV-2025-000619,S,5.00,892.67,44.63,
INV-2025-000620,S,5.00,7228.97,361.45,
INV-2025-000621,S,5.00,44227.40,2211.37,
INV-2025-000622,S,5.00,29.64,1.48,
INV-2025-000623,S,5.00,108579.11,5428.95,
INV-2025-000624,S,5.00,1304.40,65.22,
INV-2025-000625,S,5.00,10237.63,511.89,
INV-2025-000626,S,5.00,4707.63,235.38,
INV-2025-000627,S,5.00,349.70,17.49,
INV-2025-000628,E,0.00,1492.08,0.00,
INV-2025-000628,S,5.00,6730.34,336.52,
INV-2025-000629,E,0.00,9166.25,0.00,
INV-2025-000629,S,5.00,46872.45,2343.63,
INV-2025-000630,E,0.00,216.48,0.00,
INV-2025-000631,E,0.00,58411.99,0.00,
INV-2025-000631,S,5.00,278412.63,13920.63,
INV-2025-000632,S,5.00,6069.62,303.48,
INV-2025-000633,S,5.00,37270.35,1863.52,
INV-2025-000634,S,5.00,49769.60,2488.48,
INV-2025-000635,S,5.00,5424.62,271.23,
INV-2025-000636,S,5.00,201384.34,10069.22,
INV-2025-000637,S,5.00,14979.62,748.99,
INV-2025-000638,S,5.00,102.91,5.15,
INV-2025-000639,S,5.00,163104.76,8155.23,
INV-2025-000640,S,5.00,4624.14,231.21,
INV-2025-000641,E,0.00,3088.16,0.00,
INV-2025-000641,S,5.00,128308.92,6415.45,
INV-2025-000642,S,5.00,116262.08,5813.10,
INV-2025-000643,S,5.00,23449.77,1172.48,
INV-2025-000644,S,5.00,2415.39,120.77,
INV-2025-000645,S,5.00,30084.88,1504.25,
INV-2025-000646,E,0.00,2697.08,0.00,
INV-2025-000646,S,5.00,12467.39,623.37,
INV-2025-000647,E,0.00,17364.20,0.00,
INV-2025-000647,S,5.00,2681.84,134.09,
INV-2025-000648,S,5.00,22783.85,1139.20,
INV-2025-000649,S,5.00,22506.31,1125.32,
INV-2025-000650,S,5.00,949.24,47.46,
INV-2025-000651,S,5.00,11122.34,556.11,
INV-2025-000652,S,5.00,2026.90,101.35,
INV-2025-000653,S,5.00,13397.10,669.85,
INV-2025-000654,S,5.00,17254.41,862.72,
INV-2025-000655,S,5.00,11524.50,576.23,
INV-2025-000656,S,5.00,2125.55,106.28,
INV-2025-000657,S,5.00,2251.01,112.55,
INV-2025-000658,S,5.00,8352.64,417.63,
INV-2025-000659,S,5.00,17467.11,873.35,
INV-2025-000660,E,0.00,452.86,0.00,
INV-2025-000660,S,5.00,19368.61,968.43,
INV-2025-000661,S,5.00,6281.98,314.10,
INV-2025-000662,S,5.00,30776.90,1538.84,
INV-2025-000663,S,5.00,16338.36,816.92,
INV-2025-000664,S,5.00,2654.47,132.72,
INV-2025-000665,S,5.00,1799.42,89.97,
INV-2025-000666,E,0.00,469.37,0.00,
INV-2025-000666,S,5.00,5879.84,294.00,
INV-2025-000667,E,0.00,282.06,0.00,
INV-2025-000667,S,5.00,16756.72,837.84,
INV-2025-000668,S,5.00,94855.33,4742.77,
INV-2025-000669,S,5.00,114.51,5.73,
INV-2025-000669,Z,0.00,3867.88,0.00,
INV-2025-000670,S,5.00,20978.59,1048.93,
INV-2025-000671,S,5.00,13.74,0.69,
INV-2025-000672,S,5.00,6653.52,332.68,
INV-2025-000673,S,5.00,1856.34,92.82,
INV-2025-000674,S,5.00,1659.12,82.96,
INV-2025-000675,S,5.00,739.72,36.98,
INV-2025-000676,S,5.00,12723.88,636.20,
INV-2025-000677,S,5.00,233968.71,11698.43,
INV-2025-000678,S,5.00,109357.62,5467.90,
INV-2025-000679,S,5.00,361.63,18.08,
INV-2025-000680,E,0.00,390.34,0.00,
INV-2025-000680,S,5.00,10310.00,515.50,
INV-2025-000681,S,5.00,276.64,13.83,
INV-2025-000682,S,5.00,1539.49,76.97,
INV-2025-000683,S,5.00,23606.01,1180.31,
INV-2025-000684,E,0.00,1479.54,0.00,
INV-2025-000684,S,5.00,29753.23,1487.66,
INV-2025-000685,E,0.00,183.07,0.00,
INV-2025-000685,S,5.00,20493.94,1024.69,
INV-2025-000686,S,5.00,1663.34,83.17,
INV-2025-000687,S,5.00,34460.30,1723.02,
INV-2025-000688,S,5.00,743.81,37.20,
INV-2025-000689,S,5.00,14204.44,710.22,
INV-2025-000690,S,5.00,623.23,31.16,
INV-2025-000691,S,5.00,10317.54,515.88,
INV-2025-000692,S,5.00,242021.07,12101.05,
INV-2025-000693,S,5.00,470.92,23.55,
INV-2025-000694,S,5.00,39674.85,1983.75,
INV-2025-000695,S,5.00,1368.07,68.40,
INV-2025-000696,E,0.00,172.69,0.00,
INV-2025-000696,S,5.00,7459.43,372.97,
INV-2025-000696,Z,0.00,49610.00,0.00,
INV-2025-000697,S,5.00,11214.69,560.73,
INV-2025-000697,Z,0.00,95604.67,0.00,
INV-2025-000698,S,5.00,3076.86,153.84,
INV-2025-000699,S,5.00,17975.96,898.80,
INV-2025-000699,Z,0.00,119361.45,0.00,
INV-2025-000700,E,0.00,11727.66,0.00,
INV-2025-000700,S,5.00,476.71,23.84,
INV-2025-000701,S,5.00,74799.96,3740.01,
INV-2025-000702,S,5.00,1957.61,97.88,
INV-2025-000703,S,5.00,1492.07,74.60,
INV-2025-000704,S,5.00,41589.30,2079.45,
INV-2025-000705,S,5.00,6611.13,330.56,
INV-2025-000706,S,5.00,24221.89,1211.10,
INV-2025-000706,Z,0.00,157846.04,0.00,
INV-2025-000707,S,5.00,84.15,4.21,
INV-2025-000708,E,0.00,71529.20,0.00,
INV-2025-000708,S,5.00,1939.30,96.97,
INV-2025-000709,E,0.00,3521.47,0.00,
INV-2025-000709,S,5.00,256857.91,12842.89,
INV-2025-000710,S,5.00,25087.03,1254.36,
INV-2025-000711,S,5.00,51632.59,2581.63,
INV-2025-000712,S,5.00,2441.94,122.10,
INV-2025-000713,S,5.00,1014.42,50.72,
INV-2025-000714,S,5.00,21975.92,1098.80,
INV-2025-000715,S,5.00,101598.66,5079.93,
INV-2025-000716,S,5.00,21688.47,1084.44,
INV-2025-000717,S,5.00,8984.99,449.26,
INV-2025-000718,S,5.00,59796.86,2989.85,
INV-2025-000719,S,5.00,70903.74,3545.19,
INV-2025-000720,S,5.00,662.20,33.11,
INV-2025-000721,S,5.00,96.74,4.84,
INV-2025-000722,S,5.00,12993.63,649.71,
INV-2025-000723,S,5.00,160.70,8.04,
INV-2025-000724,E,0.00,1750.80,0.00,
INV-2025-000724,S,5.00,496.41,24.82,
INV-2025-000725,S,5.00,8532.74,426.64,
INV-2025-000726,S,5.00,2606.62,130.33,
INV-2025-000727,S,5.00,5811.96,290.60,
INV-2025-000728,S,5.00,152.71,7.64,
INV-2025-000729,S,5.00,20722.18,1036.11,
INV-2025-000730,S,5.00,1308.20,65.41,
INV-2025-000731,S,5.00,2933.12,146.66,
INV-2025-000732,S,5.00,84.84,4.24,
INV-2025-000733,S,5.00,2164.42,108.22,
INV-2025-000734,S,5.00,16442.02,822.10,
INV-2025-000735,S,5.00,26504.57,1325.23,
INV-2025-000736,S,5.00,3137.44,156.87,
INV-2025-000737,S,5.00,3775.82,188.79,
INV-2025-000738,S,5.00,2343.08,117.16,
INV-2025-000739,S,5.00,11904.81,595.25,
INV-2025-000740,S,5.00,3835.62,191.78,
INV-2025-000741,S,5.00,8389.37,419.47,
INV-2025-000742,S,5.00,23078.65,1153.93,
INV-2025-000743,S,5.00,8766.31,438.32,
INV-2025-000744,S,5.00,1592.82,79.64,
INV-2025-000745,S,5.00,6271.54,313.58,
INV-2025-000746,S,5.00,57811.44,2890.57,
INV-2025-000747,E,0.00,621.46,0.00,
INV-2025-000747,S,5.00,3130.71,156.54,
INV-2025-000748,S,5.00,8159.58,407.98,
INV-2025-000749,S,5.00,3657.12,182.86,
INV-2025-000750,S,5.00,16413.73,820.70,
INV-2025-000751,S,5.00,64418.03,3220.90,
INV-2025-000752,E,0.00,1383.15,0.00,
INV-2025-000752,S,5.00,3743.58,187.18,
INV-2025-000753,S,5.00,1299.79,64.99,
INV-2025-000754,E,0.00,476.57,0.00,
INV-2025-000754,S,5.00,14851.98,742.60,
INV-2025-000755,S,5.00,2463.07,123.15,
INV-2025-000756,S,5.00,326.44,16.32,
INV-2025-000757,S,5.00,4231.01,211.55,
INV-2025-000758,S,5.00,7639.82,381.99,
INV-2025-000759,S,5.00,75.08,3.75,
INV-2025-000760,S,5.00,23247.62,1162.38,
INV-2025-000761,S,5.00,54979.44,2748.97,
INV-2025-000762,S,5.00,2805.36,140.27,
INV-2025-000763,E,0.00,578.44,0.00,
INV-2025-000763,S,5.00,13623.36,681.17,
INV-2025-000764,S,5.00,27937.96,1396.90,
INV-2025-000765,S,5.00,9321.56,466.08,
INV-2025-000766,S,5.00,110649.31,5532.47,
INV-2025-000767,S,5.00,555.57,27.78,
INV-2025-000768,S,5.00,176.90,8.85,
INV-2025-000769,S,5.00,1073.72,53.69,
INV-2025-000770,S,5.00,475.74,23.79,
INV-2025-000771,S,5.00,30.72,1.54,
INV-2025-000772,S,5.00,3195.50,159.78,
INV-2025-000773,S,5.00,14471.97,723.60,
INV-2025-000774,S,5.00,4845.60,242.28,
INV-2025-000775,S,5.00,10268.55,513.43,
INV-2025-000776,S,5.00,412.87,20.64,
INV-2025-000777,E,0.00,534.16,0.00,
INV-2025-000777,S,5.00,10266.44,513.33,
INV-2025-000778,S,5.00,114959.00,5747.94,
INV-2025-000779,S,5.00,5777.10,288.86,
INV-2025-000780,S,5.00,10537.86,526.89,
INV-2025-000781,S,5.00,22716.19,1135.81,
INV-2025-000782,S,5.00,71464.65,3573.23,
INV-2025-000783,S,5.00,6489.70,324.49,
INV-2025-000784,S,5.00,2392.74,119.64,
INV-2025-000785,S,5.00,166.61,8.33,
INV-2025-000786,S,5.00,13189.19,659.46,
INV-2025-000787,S,5.00,10789.04,539.45,
INV-2025-000788,S,5.00,542.60,27.13,
INV-2025-000789,E,0.00,8634.92,0.00,
INV-2025-000789,S,5.00,11363.48,568.18,
INV-2025-000790,S,5.00,19817.10,990.86,
INV-2025-000791,E,0.00,13287.80,0.00,
INV-2025-000792,S,5.00,4350.50,217.53,
INV-2025-000793,S,5.00,10153.93,507.70,
INV-2025-000794,E,0.00,635.28,0.00,
INV-2025-000794,S,5.00,70664.86,3533.25,
INV-2025-000795,S,5.00,16853.16,842.66,
INV-2025-000796,S,5.00,34684.54,1734.23,
INV-2025-000797,S,5.00,1204.56,60.23,
INV-2025-000798,S,5.00,5420.55,271.03,
INV-2025-000799,S,5.00,1274.70,63.74,
INV-2025-000800,S,5.00,57299.60,2864.98,
INV-2025-000801,S,5.00,903.98,45.20,
INV-2025-000802,Z,0.00,9437.73,0.00,
INV-2025-000803,E,0.00,469.41,0.00,
INV-2025-000803,S,5.00,10965.69,548.28,
INV-2025-000804,E,0.00,17374.00,0.00,
INV-2025-000804,S,5.00,2079.12,103.96,
INV-2025-000805,E,0.00,1210.67,0.00,
INV-2025-000805,S,5.00,270.87,13.54,
INV-2025-000806,E,0.00,2122.33,0.00,
INV-2025-000806,S,5.00,9576.31,478.81,
INV-2025-000807,Z,0.00,4509.75,0.00,
INV-2025-000808,E,0.00,7172.71,0.00,
INV-2025-000809,S,5.00,93272.40,4663.62,
INV-2025-000810,S,5.00,1983.92,99.19,
INV-2025-000811,S,5.00,1504.03,75.20,
INV-2025-000812,E,0.00,1499.78,0.00,
INV-2025-000813,S,5.00,5585.36,279.27,
INV-2025-000814,S,5.00,85.41,4.27,
INV-2025-000815,S,5.00,612.76,30.64,
INV-2025-000816,S,5.00,5086.20,254.31,
INV-2025-000817,S,5.00,2106.49,105.33,
INV-2025-000818,S,5.00,341.34,17.07,
INV-2025-000819,Z,0.00,3831.78,0.00,
INV-2025-000820,S,5.00,5385.54,269.27,
INV-2025-000821,S,5.00,24069.55,1203.48,
INV-2025-000822,S,5.00,1252.13,62.61,
INV-2025-000823,E,0.00,9127.02,0.00,
INV-2025-000823,S,5.00,3585.66,179.28,
INV-2025-000824,S,5.00,2552.70,127.64,
INV-2025-000825,S,5.00,517.78,25.89,
INV-2025-000481,S,5.00,1644.55,82.23,ERR08_DUPLICATE_INVOICE_ID
INV-2025-000827,S,5.00,11943.90,597.19,
INV-2025-000828,S,5.00,90.19,4.51,
INV-2025-000829,S,5.00,1825.18,91.26,
INV-2025-000830,E,0.00,1079.35,0.00,
INV-2025-000830,S,5.00,13431.42,671.58,
INV-2025-000831,S,5.00,716.48,35.82,
INV-2025-000832,S,5.00,3075.83,153.79,
INV-2025-000833,S,5.00,132.67,6.63,
INV-2025-000834,S,5.00,95523.71,4776.19,
INV-2025-000835,S,5.00,988.60,49.43,
INV-2025-000836,S,5.00,2378.49,118.92,
INV-2025-000837,S,5.00,15019.05,750.95,
INV-2025-000838,S,5.00,25400.80,1270.03,
INV-2025-000839,S,5.00,3878.10,193.91,
INV-2025-000840,S,5.00,159.03,7.95,
INV-2025-000841,S,5.00,124962.45,6248.13,
INV-2025-000842,E,0.00,1666.65,0.00,
INV-2025-000842,S,5.00,70988.60,3549.43,
INV-2025-000843,S,5.00,12499.20,624.96,
INV-2025-000844,S,5.00,10931.22,546.56,
INV-2025-000845,E,0.00,335.06,0.00,
INV-2025-000845,S,5.00,16111.61,805.58,
INV-2025-000846,S,5.00,11986.97,599.35,
INV-2025-000847,S,5.00,91328.63,4566.45,
INV-2025-000848,S,5.00,242676.84,12133.84,
INV-2025-000849,S,5.00,95341.77,4767.08,
INV-2025-000850,S,5.00,12830.94,641.56,
INV-2025-000851,S,5.00,1059.54,52.98,
INV-2025-000852,E,0.00,2069.76,0.00,
INV-2025-000852,S,5.00,1656.63,82.83,
INV-2025-000853,S,5.00,50220.01,2511.01,
INV-2025-000854,E,0.00,223.24,0.00,
INV-2025-000854,S,5.00,51131.28,2556.56,
INV-2025-000855,S,5.00,1269.97,63.50,
INV-2025-000856,S,5.00,46561.54,2328.07,
INV-2025-000857,S,5.00,4543.84,227.19,
INV-2025-000858,S,5.00,18189.82,909.49,
INV-2025-000859,S,5.00,1069.46,53.47,
INV-2025-000860,S,5.00,429.21,21.46,
INV-2025-000861,S,5.00,1597.16,79.86,
INV-2025-000862,S,5.00,1809.36,90.47,
INV-2025-000863,S,5.00,1025.15,51.26,
INV-2025-000864,S,5.00,52.20,2.61,
INV-2025-000865,S,5.00,41841.97,2092.10,
INV-2025-000866,E,0.00,367.73,0.00,
INV-2025-000866,S,5.00,18275.16,913.77,
INV-2025-000867,S,5.00,230.07,11.50,
INV-2025-000868,S,5.00,193.05,9.66,
INV-2025-000869,S,5.00,131.04,6.55,
INV-2025-000870,S,5.00,13766.73,688.34,
INV-2025-000871,S,5.00,20082.25,1004.11,
INV-2025-000042,S,5.00,161.42,8.07,ERR08_DUPLICATE_INVOICE_ID
INV-2025-000873,S,5.00,1880.25,94.01,
INV-2025-000874,S,5.00,18876.85,943.84,
INV-2025-000875,S,5.00,4411.80,220.59,
INV-2025-000875,Z,0.00,14683.50,0.00,
INV-2025-000876,S,5.00,821.42,41.07,
INV-2025-000877,S,5.00,44294.82,2214.74,
INV-2025-000878,S,5.00,7939.18,396.96,
INV-2025-000879,S,5.00,5620.84,281.04,
INV-2025-000880,S,5.00,25022.41,1251.12,
INV-2025-000881,E,0.00,327.35,0.00,
INV-2025-000881,S,5.00,2377.98,118.89,
INV-2025-000882,E,0.00,305.29,0.00,
INV-2025-000882,S,5.00,17821.44,891.07,
INV-2025-000883,S,5.00,276233.44,13811.68,
INV-2025-000884,S,5.00,17745.08,887.25,
INV-2025-000885,S,5.00,4410.73,220.54,
INV-2025-000886,S,5.00,5406.38,270.32,
INV-2025-000887,S,5.00,4878.01,243.90,
INV-2025-000887,Z,0.00,9216.71,0.00,
INV-2025-000888,S,5.00,13437.25,671.86,
INV-2025-000889,S,5.00,217.90,10.90,
INV-2025-000890,S,5.00,22732.50,1136.63,
INV-2025-000891,S,5.00,19356.23,967.81,
INV-2025-000892,Z,0.00,139282.83,0.00,
INV-2025-000893,S,5.00,19836.18,991.81,
INV-2025-000894,S,5.00,1946.26,97.31,
INV-2025-000895,E,0.00,245.89,0.00,
INV-2025-000895,S,5.00,1437.74,71.89,
INV-2025-000896,S,5.00,29330.03,1466.50,
INV-2025-000897,S,5.00,7008.84,350.44,
INV-2025-000898,S,5.00,2654.90,132.75,
INV-2025-000899,E,0.00,1391.94,0.00,
INV-2025-000899,S,5.00,673.66,33.69,
INV-2025-000900,S,5.00,1828.54,91.43,
INV-2025-000901,S,5.00,12819.07,640.95,
INV-2025-000902,S,5.00,1483.04,74.15,
INV-2025-000903,S,5.00,36567.11,1828.35,
INV-2025-000904,S,5.00,157989.99,7899.50,
INV-2025-000905,S,5.00,20803.25,1040.17,
INV-2025-000906,S,5.00,54960.15,2748.01,
INV-2025-000907,E,0.00,1022.71,0.00,
INV-2025-000907,S,5.00,3060.53,153.02,
INV-2025-000908,S,5.00,1392.47,69.62,
INV-2025-000909,S,5.00,8028.91,401.45,
INV-2025-000910,E,0.00,1365.69,0.00,
INV-2025-000910,S,5.00,350.24,17.51,
INV-2025-000911,S,5.00,30518.08,1525.91,
INV-2025-000912,E,0.00,862.24,0.00,
INV-2025-000912,S,5.00,9446.08,472.30,
INV-2025-000913,E,0.00,433.86,0.00,
INV-2025-000913,S,5.00,251.92,12.60,
INV-2025-000914,S,5.00,17446.13,872.30,
INV-2025-000915,S,5.00,27641.17,1382.06,
INV-2025-000916,S,5.00,4178.66,208.93,
INV-2025-000917,E,0.00,14888.00,0.00,
INV-2025-000917,S,5.00,19119.52,955.98,
INV-2025-000918,S,5.00,2422.41,121.12,
INV-2025-000919,S,5.00,25043.08,1252.15,
INV-2025-000920,S,5.00,1046.75,52.34,
INV-2025-000921,S,5.00,83778.65,4188.92,
INV-2025-000922,S,5.00,1207.80,60.39,
INV-2025-000923,S,5.00,10962.74,548.13,
INV-2025-000924,S,5.00,23243.60,1162.18,
INV-2025-000925,S,5.00,278.69,13.93,
INV-2025-000926,S,5.00,897.00,44.85,
INV-2025-000927,S,5.00,3631.65,181.58,
INV-2025-000928,S,5.00,10631.70,531.59,
INV-2025-000929,S,5.00,4579.01,228.95,
INV-2025-000930,S,5.00,9790.00,489.50,
INV-2025-000931,S,5.00,2384.25,119.21,
INV-2025-000932,S,5.00,18987.79,949.40,
INV-2025-000933,S,5.00,1159.52,57.97,
INV-2025-000934,S,5.00,3491.88,174.59,
INV-2025-000934,Z,0.00,23991.43,0.00,
INV-2025-000935,S,5.00,10190.80,509.54,
INV-2025-000936,S,5.00,4306.24,215.32,
INV-2025-000937,S,5.00,61834.68,3091.74,
INV-2025-000938,S,5.00,2363.37,118.16,
INV-2025-000939,S,5.00,4944.42,247.22,
INV-2025-000940,S,5.00,16685.90,834.29,
INV-2025-000941,Z,0.00,28138.60,0.00,
INV-2025-000942,S,5.00,81283.44,4064.18,
INV-2025-000943,S,5.00,145.68,7.28,
INV-2025-000944,S,5.00,8753.62,437.69,
INV-2025-000945,S,5.00,36187.80,1809.39,
INV-2025-000946,S,5.00,8441.15,422.06,
INV-2025-000947,E,0.00,1829.92,0.00,
INV-2025-000947,S,5.00,11728.43,586.42,
INV-2025-000948,S,5.00,357185.06,17859.26,
INV-2025-000949,E,0.00,114.79,0.00,
INV-2025-000949,S,5.00,5206.35,260.32,
INV-2025-000950,S,5.00,44613.33,2230.67,
INV-2025-000951,S,5.00,34098.30,1704.92,
INV-2025-000952,S,5.00,39.88,1.99,
INV-2025-000953,E,0.00,6333.40,0.00,
INV-2025-000954,S,5.00,29145.94,1457.30,
